HM003,HM008,HM011,HM012,HM013,HM031,HM032,HM038,HM046,HM051,HM052,HM054,HM055,HM056,HM057,HM058,HM063,HM064,HM065,HM068,HM070,HM071,HM081,HM082,HM083,HM085,HM086,HM087,HM088,HM089,HM092,HM093,HM101,HM117,HM118,HM119,HM120,HM121,HM122,HM124,HM125,HM139,HM152,HM154,HM155,HM164,HM168,HM169,HM170,HM172,HM173,HM175,HM176,HM177,HM178,HM179,HM180,HM181,HM189,HM190,HM193,HM201,HM205,HM256,HM259,HM262,HM270,HM271,HM276,HM277,HM288,HM294,HM299,HM304,HM305,HM306,HM307,HM308,HM309,HM311
HM139,0.790365776099188,0.697205990343192,0.747961580358051,0.787778445078691,0.728265268413203,0.790377422460096,0.734271862024268,0.743564432095518,0.722538187463912,0.75269272718134,0.697659925989079,0.764446357202198,0.74919391517826,0.686229669778674,0.785176402865468,0.699239880844787,0.699496781858484,0.719965431421391,0.739436920925568,0.711898725969846,0.724155328945675,0.7171852203185,0.746897606965695,0.695746176894737,0.699616718943617,0.754257017341091,0.758597500268684,0.747974384544312,0.748426345076361,0.788643613047139,0.698084098712648,0.765845282658541,0.697835711120667,0.691576030508834,0.694380964588388,0.78522979904647,0.688178153633617,0.782912990514414,0.79353692352727,0.710208164739205,0.702137781489478,1,0.798275766483789,0.80171920719203,0.792892695879191,0.728957920404002,0.746060499235222,0.772003891927764,0.704587263185554,0.739438078750922,0.744618393703936,0.786529015307677,0.782887041605024,0.783365019153837,0.787208999326963,0.78258505350992,0.775746868865654,0.69502451116273,0.722385695054138,0.791940759116615,0.79914536143153,0.796466221671249,0.736899785039507,0.69747937334133,0.816685666353691,0.790907570257183,0.72215052029266,0.680879631250333,0.742338771797935,0.74113647232954,0.756121116159986,0.69820512551576,0.798141799279669,0.800727768152692,0.79235096982857,0.70856575542179,0.793864179458026,0.758511344440919,0.795347149413548,0.753287508876094
HM152,0.796136922519281,0.702456387783771,0.752504887044602,0.787844100586963,0.730474126757902,0.794161740573837,0.734604226008054,0.745724661775377,0.715975769575864,0.753951351447806,0.702152833219072,0.771018037693073,0.751824630595821,0.689445699966042,0.790495588753511,0.698460051415619,0.696041831004084,0.719333394993209,0.740674568120927,0.708398415604544,0.720709640694101,0.712768865776576,0.749596429756983,0.699278089081448,0.704435043205275,0.757393634330693,0.763184940533409,0.749955355616522,0.752579124081964,0.795635243604411,0.696170009081437,0.769660385305208,0.698537080855303,0.690074535347659,0.694881281355784,0.789476702442562,0.686980689788757,0.785486359523297,0.803289490800669,0.709314323566418,0.699783445794499,0.798275766483789,1,0.809200257336901,0.788132671529442,0.732787598028646,0.7510970395223,0.778048829990238,0.706386251355166,0.741080692390458,0.745491802664606,0.79092779814718,0.788160731767418,0.792455855184109,0.79557217617634,0.788976658104662,0.780914720169277,0.694803298412867,0.724367210985338,0.790084288323576,0.806293230304131,0.811838328350825,0.73697129778192,0.697730144691391,0.798870139534301,0.784739902707254,0.721952600264611,0.678876729603783,0.744234881082482,0.743952167374143,0.755885873291135,0.700772364861008,0.804889469224253,0.808622502485579,0.804786558982552,0.706650984716842,0.799013505555995,0.758995587868115,0.799573893027017,0.754564249703971
HM154,0.79418939216757,0.698489473801068,0.750926362443742,0.796623209167688,0.732534987779494,0.793320273971446,0.738223928599499,0.751075517592203,0.71788502358354,0.755593488335727,0.6971761593135,0.77409260886521,0.752996281746039,0.687798523132465,0.793249510410144,0.699621214030282,0.699931783654476,0.723381220535899,0.747519018643576,0.712632174277507,0.720482502602723,0.715783911104076,0.747425234789955,0.695810402148161,0.700902790481695,0.756293087278646,0.763488358883361,0.752389989905125,0.751389765014577,0.798625634062623,0.699786170089448,0.774024092847241,0.69998102528568,0.692519113312826,0.695978014394902,0.795119057818938,0.687453967928783,0.790624175475107,0.803517446180532,0.709638855202225,0.703057162927413,0.80171920719203,0.809200257336901,1,0.797080958826505,0.730700311346048,0.749278095892186,0.78042734380289,0.707220771005438,0.743412212115239,0.750762564209929,0.788716147400158,0.786222736448029,0.789292744426127,0.792716229673865,0.786756834472792,0.776766913001956,0.696732712203166,0.726178662804343,0.794816729186966,0.796248141860576,0.807046089213304,0.743310255376771,0.699323789129219,0.798098823526848,0.794029680376181,0.727928409342752,0.679992124063302,0.743667614766714,0.74228878098562,0.763863630512594,0.69864448618367,0.798451074863761,0.796398114297522,0.798602886199798,0.710750980507806,0.81626748707901,0.760312171509623,0.809397496291213,0.753266327482864
HM155,0.790096343328726,0.702273996236931,0.753575943603825,0.802554748452907,0.730399344861551,0.77902555783685,0.734754198445,0.743926218464754,0.716140316990787,0.753789800757327,0.698777704206679,0.766352137733814,0.749632662879806,0.689548814529864,0.778998110565238,0.69646082756725,0.696372287981405,0.721141373336154,0.74162425734017,0.707047301524556,0.720246374338013,0.717221453441323,0.748778460198528,0.697965115130748,0.702403945106002,0.757293925135557,0.759003420216094,0.750616950644902,0.752877979237876,0.781279707585077,0.695306816226827,0.765074579617452,0.69522774356593,0.691797243258698,0.694101860570857,0.780394584156127,0.687776456343378,0.778984284768372,0.787460519858135,0.705965075356041,0.701045747859147,0.792892695879191,0.788132671529442,0.797080958826505,1,0.733630631100633,0.754626091199315,0.768952136725825,0.706031684367546,0.737427685293262,0.744878427656824,0.782559445137399,0.778006875848022,0.783825697429723,0.783762357572157,0.779032572896344,0.775565158392552,0.691611650665293,0.721484634499736,0.783646506929448,0.788554937246547,0.78086050669979,0.736881123619106,0.693787000182119,0.789390819044293,0.825346199996758,0.72016845950247,0.680012760597541,0.743074467648929,0.742262968290978,0.750907496701219,0.69926514868044,0.783421207737161,0.786663459263413,0.782594860971737,0.706856668985496,0.791976379273074,0.752872598755351,0.784669956434437,0.753585274314026
HM164,0.727914243009016,0.756422150751858,0.780987595059164,0.732231773751663,0.725495818275361,0.72076535252581,0.72621278459858,0.71744968125068,0.705912428356151,0.762842700980433,0.756965988131064,0.752770369587388,0.768038067663041,0.696597314744198,0.722224280578406,0.693779644585757,0.691662731195588,0.718708101195026,0.709312688989449,0.692955000504676,0.706086102159154,0.712991508781288,0.783790077273264,0.756252972035521,0.756618163773443,0.775039914326372,0.762726509800855,0.770262863133193,0.767425918587987,0.722252885675371,0.690340903286303,0.717755006607096,0.696891947242939,0.688700060438483,0.691834089347884,0.726369567772898,0.689758993885184,0.720834685832263,0.723657191614239,0.694894426078913,0.691605452894284,0.728957920404002,0.732787598028646,0.730700311346048,0.733630631100633,1,0.766649290205383,0.720738041468945,0.704505057585466,0.712082411556786,0.711700942156544,0.722879609728403,0.721273774070678,0.722570947110674,0.724596460405302,0.722167479028718,0.720688118764004,0.688855958216943,0.700295136493307,0.724512347798749,0.73150595346986,0.727098248564399,0.71052881425471,0.695464825333873,0.727759571163283,0.730197678927946,0.699626253975938,0.691515891697834,0.77465388173209,0.778922511380402,0.710793411401638,0.747542175150643,0.727692689722284,0.728946614579963,0.733733337020212,0.708173525056498,0.725247839327622,0.740296095445129,0.726396265863399,0.765017028886653
HM168,0.748997561619806,0.732421520894866,0.787838515782317,0.749436104999231,0.732977140849727,0.743740557763975,0.733659372412345,0.727514316510494,0.705514817508335,0.768787248774033,0.730638810387573,0.771821091736682,0.777206546099361,0.697116701576236,0.741555060248464,0.699030314455831,0.695517063689521,0.721094992214646,0.723065338536555,0.699934644164172,0.707086599479196,0.711673631099679,0.779330134012155,0.731210708004755,0.730518328443451,0.783958983560106,0.781554929482306,0.792693618025788,0.82331537432698,0.741364495816777,0.694736144542372,0.736602768782686,0.701323012977588,0.692868231710548,0.695001218440916,0.744404400335688,0.693730471061926,0.738730851782145,0.743267347731323,0.70282226059543,0.697153343343301,0.746060499235222,0.7510970395223,0.749278095892186,0.754626091199315,0.766649290205383,1,0.737698820748067,0.727302502578205,0.723981995679541,0.723742189616649,0.742587295604663,0.743486312937854,0.742426289773174,0.742672157392327,0.740439597681571,0.741418368749395,0.69097028352691,0.709342111374899,0.741115699580554,0.748266633284973,0.743651200889646,0.722141666334076,0.69990774175155,0.746085767070875,0.746564561908172,0.706677410377847,0.692393659530421,0.773059760542647,0.774483408975653,0.72447781736027,0.727294534015479,0.746868320794993,0.74559532587267,0.752015807993871,0.708136202215696,0.746614757042609,0.741907243478004,0.746059818161485,0.770949589782477
HM169,0.790119091191551,0.695543761780022,0.73731598920035,0.768709606367985,0.731851530284148,0.784269553184299,0.73585004608826,0.743237516701631,0.709431059604985,0.739689939818962,0.692155351829752,0.751364429071551,0.735830431164627,0.705985711890281,0.78589561673202,0.709324675887225,0.701005496401275,0.718804609343596,0.739818049788942,0.70833017201607,0.709953034517226,0.707913763533105,0.734632694890271,0.691386215258258,0.695753941135342,0.741267442809217,0.746145292915512,0.733933368376847,0.736605084433392,0.782542145864473,0.705865229946158,0.768365664130666,0.709085278468576,0.706374945531128,0.709513333312447,0.777136463611797,0.700598486735885,0.776297721304354,0.795187710051654,0.719342998132904,0.708363476521822,0.772003891927764,0.778048829990238,0.78042734380289,0.768952136725825,0.720738041468945,0.737698820748067,1,0.719388221429059,0.750860366398601,0.752568431224289,0.802062400248238,0.80135789757441,0.799600727332266,0.789108105335954,0.791640337491107,0.799389662581087,0.703429097295334,0.725494251805765,0.777245231087638,0.776894410005573,0.774055354131782,0.735721118829795,0.70743994053409,0.770659248048281,0.765190770797029,0.723617689337477,0.689880565547286,0.730860091244811,0.728090641106968,0.749498899997807,0.692441743336272,0.77283977372551,0.773583301924483,0.775153994177364,0.711471897058701,0.773244944491809,0.744237673484805,0.774265192950233,0.741078172417631
HM170,0.709442637858519,0.694124812755803,0.710379386676754,0.71083604661759,0.74527494878666,0.704466508811936,0.73269939897967,0.743330006515151,0.715117752881657,0.710773728370631,0.688150502039884,0.714491233150747,0.709258475519962,0.764778040112246,0.717964096244437,0.784432534129627,0.761544097685589,0.714413863174193,0.728423686164491,0.763478210884675,0.715049236863688,0.72154777003518,0.709419481351452,0.687787557845295,0.692043587629467,0.709112180881198,0.710568588960966,0.711177060237839,0.712322353834425,0.711129521290978,0.769298258399103,0.720034083654108,0.793316528065891,0.775849915322102,0.781695979853294,0.714502198437917,0.780796009016871,0.711748140566536,0.705292378825744,0.781023351430371,0.767365575454865,0.704587263185554,0.706386251355166,0.707220771005438,0.706031684367546,0.704505057585466,0.727302502578205,0.719388221429059,1,0.73578370950625,0.729570341908551,0.715917197234459,0.717571116698035,0.712583886149535,0.71286544203252,0.713828616511761,0.715185928362757,0.76391893370006,0.751904792974697,0.710159604181738,0.710446404332501,0.703669652539336,0.728654842590919,0.791101131413314,0.703056141316807,0.704183863210971,0.753030812184518,0.762410287264643,0.710259653913743,0.707954014990978,0.729510066882803,0.691623228918827,0.704537068051117,0.704326548158928,0.706072412577035,0.737630032300603,0.705292446933118,0.723978590310854,0.703348662486963,0.720453488861516
HM172,0.75084756221234,0.694834355375286,0.721043503040109,0.739983686921845,0.728623649413752,0.748644492994407,0.725242595059845,0.741083144255913,0.711321175440644,0.724316470991912,0.690249843727631,0.731342904417158,0.720826512947416,0.715186064577505,0.757078433405087,0.729715206292468,0.725264116989943,0.721307555328047,0.7455081484343,0.719820703252222,0.711177468882081,0.711365172804072,0.72020482884004,0.688815979188566,0.692438337967586,0.723776107088765,0.727409090618087,0.722937841532939,0.723903876521876,0.754000388756889,0.731549474081671,0.759430793986228,0.732575647881609,0.716180772770781,0.720523298919585,0.756636007905359,0.717949929910702,0.747326615312799,0.746719233753905,0.734320763118604,0.73319542498252,0.739438078750922,0.741080692390458,0.743412212115239,0.737427685293262,0.712082411556786,0.723981995679541,0.750860366398601,0.73578370950625,1,0.832488347849966,0.751443093088205,0.752718607983356,0.755885328432145,0.757892180306372,0.748619770017745,0.748399170234244,0.732822332789246,0.737600065056163,0.746840464879139,0.739676318344217,0.738777777762643,0.742224147087953,0.730859614493195,0.735082135449493,0.73332591871058,0.735816673475134,0.738104536373356,0.718107802803,0.716000083908284,0.750720882497209,0.69252102031929,0.737595569969497,0.737874469664908,0.740405067243091,0.725142000468851,0.737107716851494,0.732263988539436,0.741642442008955,0.728326837479052
HM173,0.75644687372852,0.693844687127665,0.722078258369136,0.744366464528522,0.727078497426018,0.753485633226264,0.727239162720639,0.741054607266321,0.70961828677536,0.725608535978878,0.688712455980502,0.732962838301244,0.723164707194822,0.713366303658905,0.760697999781784,0.728241430832399,0.727717957557937,0.718778660434206,0.739672368116541,0.724452208987749,0.70851971483715,0.709441071388923,0.722507198608866,0.687818546700341,0.689977959091715,0.724538296708139,0.728874556978561,0.724671514731148,0.724139187498101,0.761752029497576,0.729688984953583,0.767370819722642,0.728196956717355,0.719717384366279,0.723202166250372,0.756459405485286,0.715939740775163,0.756943172160866,0.753519142054138,0.728421915372774,0.734699303901776,0.744618393703936,0.745491802664606,0.750762564209929,0.744878427656824,0.711700942156544,0.723742189616649,0.752568431224289,0.729570341908551,0.832488347849966,1,0.753864105902062,0.756408461169739,0.760864454203172,0.761505072160443,0.752739789376585,0.752508019983793,0.732933552130542,0.739229806402066,0.7524675642038,0.742937912364608,0.745419404526334,0.736715690808324,0.726596433434782,0.741507998053219,0.740824608665247,0.743165118563359,0.731532242916118,0.717759433586388,0.716484940301844,0.751354757824482,0.69147141758279,0.746104564706023,0.743809686748307,0.744886464326924,0.728257436065225,0.742687822088284,0.733492986098331,0.74692382830458,0.729234640663453
HM175,0.812530094945765,0.693265161484626,0.741315799044563,0.778267658982021,0.732443110932337,0.804537354102087,0.737478629608809,0.74210584457979,0.708478918520288,0.743466766121594,0.690848779972182,0.756414045974384,0.739668009244623,0.693169811161409,0.793344247766998,0.708626302877033,0.700267348684826,0.71531519615809,0.737586034937176,0.707048663672031,0.710688049294482,0.706239275642665,0.738303409904637,0.690215040859657,0.694384982923438,0.745775606090924,0.752238859642826,0.741901250029116,0.7416641001538,0.801075388188193,0.701292637088906,0.779502990526673,0.704802005734913,0.694180592694885,0.698053041750229,0.796170431347154,0.693711196675161,0.793912740015493,0.815049182377789,0.723438022085587,0.706898895557206,0.786529015307677,0.79092779814718,0.788716147400158,0.782559445137399,0.722879609728403,0.742587295604663,0.802062400248238,0.715917197234459,0.751443093088205,0.753864105902062,1,0.860647000980338,0.817965472013386,0.812198956894707,0.83205143904751,0.806390147096944,0.697833395469961,0.72714871612833,0.792911289192218,0.786559936055349,0.785987766008672,0.733467990692174,0.703334836690096,0.782946499342287,0.778305118037571,0.721466041186708,0.681996728394196,0.735606902764056,0.733111380483342,0.751977327327716,0.691138576847389,0.782828809800488,0.785628908256507,0.784165689439366,0.705529256271565,0.78534367457534,0.747819712698579,0.780881007019282,0.745840921062328
HM176,0.81248010413345,0.691395341646338,0.741028249712689,0.774683167902793,0.732591176362818,0.799939152872313,0.736890590544054,0.743592900977736,0.708778727179433,0.743562797518549,0.691221599735961,0.754844852083725,0.739759000695921,0.694908864842143,0.796435096601456,0.708740450835398,0.700019574059209,0.713268297148113,0.742188050179878,0.705945869076651,0.709766828957457,0.707313601355827,0.738014770854784,0.691027289398719,0.694022515480466,0.744574192018388,0.753065546945119,0.74147585137282,0.741706326725511,0.798122524892905,0.699312074660938,0.776374546421918,0.706036656205828,0.694551914096442,0.700210547135138,0.790215395018,0.694267361489012,0.791154391379568,0.805881521229954,0.722313569345362,0.704301280323276,0.782887041605024,0.788160731767418,0.786222736448029,0.778006875848022,0.721273774070678,0.743486312937854,0.80135789757441,0.717571116698035,0.752718607983356,0.756408461169739,0.860647000980338,1,0.813599925572262,0.803852125815024,0.830294405020113,0.809290431499715,0.695190693154623,0.723648269548281,0.793250872557619,0.785885673055456,0.785502569078244,0.737474747488506,0.704680502180185,0.782658950010414,0.773587184044785,0.724613146711864,0.684573230342271,0.735642591027889,0.7335521714061,0.753055194624312,0.691356248013819,0.787371026769058,0.783413920248172,0.786218037039242,0.708504186355941,0.78080731484091,0.747655301498403,0.78100196571502,0.745966919703722
HM177,0.806593992466507,0.693356289150672,0.740977714041384,0.779212853114598,0.73199210390352,0.801004352197396,0.735664930246471,0.743106341899833,0.710809552849211,0.744572148797176,0.692733855862185,0.755657373052282,0.738887362526969,0.690256450142883,0.794669208615474,0.703881125934757,0.698213911366971,0.719014652484169,0.739482552865965,0.705860462429998,0.713056006464207,0.707749488547677,0.737483260910222,0.691370686777049,0.695740592090091,0.745086359468812,0.752971694984124,0.741032881014102,0.741508406697461,0.79672046649737,0.69802838688094,0.778215761163241,0.697684240321499,0.693925326258158,0.695086012121205,0.79086949823527,0.692499702711314,0.792743200193861,0.811064083726302,0.717421552905331,0.708724445602573,0.783365019153837,0.792455855184109,0.789292744426127,0.783825697429723,0.722570947110674,0.742426289773174,0.799600727332266,0.712583886149535,0.755885328432145,0.760864454203172,0.817965472013386,0.813599925572262,1,0.807764622006119,0.811746042859425,0.804431787672811,0.698464205965416,0.727382869279202,0.797626771319549,0.78419756369027,0.786745937292996,0.735085677032927,0.6962963482597,0.782783450289586,0.777794857593611,0.717688670025087,0.683197870037237,0.734350594148296,0.733566201525088,0.75721519301153,0.691710133927702,0.783902318225165,0.782047413901723,0.784386629759735,0.708936531964357,0.784185440577747,0.74735862577845,0.781172642793579,0.744287528082373
HM178,0.805390262743264,0.692237285000345,0.741848534921852,0.776613603303698,0.733662641566284,0.807981543991438,0.735395225046514,0.744604704121817,0.711189455779857,0.746478201758287,0.692435954209506,0.761913171543813,0.742289598274105,0.692437929323344,0.806248824296461,0.705303344112914,0.69982001945419,0.717206401711729,0.743306509471216,0.708515015428363,0.712136420704151,0.708987135743036,0.740520985993174,0.692137984449452,0.695931020307031,0.745596075053781,0.753643369903815,0.742775067634027,0.743587043743595,0.807509491784139,0.701959953136678,0.780944414984222,0.700974779975724,0.694946255790319,0.700313253054718,0.802711735949347,0.691296381632313,0.800475838977278,0.817046363004946,0.719752323449001,0.709269304592385,0.787208999326963,0.79557217617634,0.792716229673865,0.783762357572157,0.724596460405302,0.742672157392327,0.789108105335954,0.71286544203252,0.757892180306372,0.761505072160443,0.812198956894707,0.803852125815024,0.807764622006119,1,0.802329381153246,0.79811128717624,0.698563915160552,0.722454892145844,0.7964634973763,0.787636577419218,0.787689769278099,0.738381392847554,0.699606502837558,0.784830076870068,0.778447053804417,0.725617458044836,0.682671672467826,0.736866071889512,0.734160097823983,0.755958748181022,0.692779419695209,0.786147954551677,0.785131996857798,0.786994461099724,0.710306852323735,0.78710969877607,0.749009684732329,0.787738329835566,0.746198757203887
HM179,0.806315569522713,0.695382074874795,0.742083641575956,0.778048625668116,0.73424795633609,0.794955736336741,0.738172507532335,0.742133768603018,0.713292339051038,0.74490996137086,0.693611487480026,0.757187064666181,0.739590366838574,0.695940827768847,0.794888923003116,0.703667268781255,0.698011496252256,0.713902785441749,0.737669534577365,0.70597747089806,0.714650263868398,0.710175064555574,0.740111660677077,0.693411319908643,0.696193097481131,0.74612186397895,0.75295262491948,0.740976488108657,0.740913829324828,0.79175462166422,0.703774469787501,0.775603298521838,0.704540337205056,0.697742335911288,0.699252821245796,0.785533149289048,0.69463650345461,0.789424464086914,0.808885056411294,0.716307724915407,0.707093410216569,0.78258505350992,0.788976658104662,0.786756834472792,0.779032572896344,0.722167479028718,0.740439597681571,0.791640337491107,0.713828616511761,0.748619770017745,0.752739789376585,0.83205143904751,0.830294405020113,0.811746042859425,0.802329381153246,1,0.801100111164855,0.697424751227601,0.723472552524066,0.790128421901751,0.784448062610836,0.782356825700563,0.733616056122655,0.703230632408294,0.780135163169603,0.775631903618804,0.718491519746575,0.684565602316414,0.736237168400521,0.73486732479276,0.751555061610611,0.695119316626958,0.782103193840805,0.785181306596376,0.784013265136966,0.710611292284293,0.779479765912232,0.750380958594939,0.78194811335083,0.746426508261629
HM180,0.7999612196614,0.693840464470494,0.740927518906948,0.769093663848429,0.729558559332896,0.793439053231225,0.733478070583485,0.741323903822036,0.709143850809981,0.741869171456091,0.691075509419318,0.75275688432739,0.736787407872858,0.701817336296095,0.786906943124486,0.709281155275413,0.702819944944723,0.71666324540626,0.73695393040162,0.708778931501554,0.711134356914513,0.707884545469777,0.73706651189039,0.689852232879815,0.693886096410891,0.743417252060895,0.74587933362111,0.737981738778527,0.739788899832987,0.78715485396485,0.710897343253944,0.773888559173525,0.707000307436685,0.704809361331276,0.70251795684962,0.784346786946105,0.699568498923018,0.791265202076621,0.796511785504272,0.72153680474801,0.710701398339733,0.775746868865654,0.780914720169277,0.776766913001956,0.775565158392552,0.720688118764004,0.741418368749395,0.799389662581087,0.715185928362757,0.748399170234244,0.752508019983793,0.806390147096944,0.809290431499715,0.804431787672811,0.79811128717624,0.801100111164855,1,0.706354104674768,0.728657634993242,0.779091826311486,0.778994092230188,0.77574625589929,0.732842015820253,0.705220253116968,0.774421295050814,0.769330949938492,0.723958158098736,0.691158600415264,0.732238516381662,0.731916300396562,0.752126278154056,0.690453620989821,0.775605409850424,0.778221209753139,0.773975804719269,0.711798608130468,0.773665507524571,0.743954006273234,0.772217680973892,0.742196427386847
HM181,0.694607557820777,0.683097888412606,0.693917493910179,0.700245418110486,0.72454708255935,0.69386906956746,0.713046403324512,0.729165784108615,0.710390215749176,0.693288999065431,0.674949726542084,0.695385003491865,0.692975432716794,0.751905405941061,0.704380693521041,0.765663844614934,0.780903959204228,0.71092833210899,0.723229341092489,0.76698989518139,0.709398572387718,0.714430345158635,0.691528151025105,0.673084333683087,0.677215999402835,0.68992980717849,0.691851661050306,0.692654919416037,0.691695695164472,0.698796161304959,0.807217515472974,0.721856841297151,0.767773061871871,0.759993360893209,0.761179246484536,0.708580466614515,0.759362141753511,0.7011645952263,0.689326443954646,0.749503735621342,0.837419662244636,0.69502451116273,0.694803298412867,0.696732712203166,0.691611650665293,0.688855958216943,0.69097028352691,0.703429097295334,0.76391893370006,0.732822332789246,0.732933552130542,0.697833395469961,0.695190693154623,0.698464205965416,0.698563915160552,0.697424751227601,0.706354104674768,1,0.779637911234025,0.693746340080004,0.695462169146297,0.689774862903262,0.722311662338897,0.765479477954256,0.689944041619599,0.690850550763899,0.757743910553769,0.770257823187537,0.692626314319071,0.689187504912244,0.725296059348221,0.680390484092229,0.691205935040004,0.692674670554417,0.693611283157905,0.744995368017513,0.693643429838304,0.711553285370305,0.693725294901523,0.702234834497039
HM189,0.729316982478288,0.685810468893387,0.708597357243199,0.729168848940433,0.730106959906143,0.721100032160302,0.723560819680416,0.74849084275928,0.713935749410633,0.715146834730238,0.682994297097168,0.720270348133565,0.711964313370744,0.737447436431642,0.730090682243822,0.744964515377215,0.776230703648607,0.722597304664306,0.746634984932606,0.759436242576126,0.711378181312454,0.713752676790056,0.707343228063398,0.681055484489295,0.684686424797404,0.708509226301597,0.713766979338538,0.709479347732958,0.710204010189408,0.727184404392163,0.759919396285342,0.733072354958196,0.749598064333953,0.742259562922291,0.73763875004444,0.726077114710117,0.74391865854627,0.729056607988532,0.72223824259002,0.737822095094512,0.772286128884487,0.722385695054138,0.724367210985338,0.726178662804343,0.721484634499736,0.700295136493307,0.709342111374899,0.725494251805765,0.751904792974697,0.737600065056163,0.739229806402066,0.72714871612833,0.723648269548281,0.727382869279202,0.722454892145844,0.723472552524066,0.728657634993242,0.779637911234025,1,0.728921619173806,0.726581517919935,0.725549486885857,0.742800131147559,0.74793065961038,0.722904060275571,0.724021838493171,0.757233241465567,0.755343398059403,0.707879777953616,0.707207217638066,0.773595901788622,0.687533721663416,0.725706951133913,0.722389781496561,0.726926958519476,0.752528043551669,0.723890323154505,0.72495354736575,0.719741494376579,0.719789101430813
HM190,0.795749051025908,0.695078520310096,0.738784724714763,0.782397485802677,0.728193687563417,0.792522191766118,0.73587545013866,0.749790603879478,0.71236723659371,0.75214207906476,0.695879939776736,0.763168594763714,0.746082157380067,0.689291709194046,0.791316486929037,0.703820714694261,0.704330294064483,0.724558252168641,0.748750399960552,0.717460169786234,0.712922039260087,0.711234747183386,0.743022501722776,0.693926552190885,0.697490747272742,0.747825569932719,0.756085223574033,0.745097733400224,0.74403416865211,0.799652284614176,0.703220143872741,0.769669852230155,0.701707683424395,0.696474653364116,0.697787627314816,0.789922873847845,0.691479794789759,0.790740775298927,0.797450441328971,0.715420626372619,0.704673895764934,0.791940759116615,0.790084288323576,0.794816729186966,0.783646506929448,0.724512347798749,0.741115699580554,0.777245231087638,0.710159604181738,0.746840464879139,0.7524675642038,0.792911289192218,0.793250872557619,0.797626771319549,0.7964634973763,0.790128421901751,0.779091826311486,0.693746340080004,0.728921619173806,1,0.789691172562427,0.790530595943607,0.745358380319475,0.701631403165821,0.787154922072224,0.785831595800717,0.728100312354037,0.686319435297246,0.743098100907613,0.738992792741498,0.769726721887217,0.697101445524521,0.787545722182667,0.787940813057655,0.785542479999248,0.713666384747544,0.789903803783201,0.753891825603169,0.789236896379671,0.751142467140576
HM193,0.795314730303654,0.700137195493635,0.748482601767059,0.791598451456265,0.734890208870332,0.788226319168316,0.739357303405682,0.749948953523392,0.722804351080435,0.755890232163053,0.699580145283925,0.768803866973222,0.750900685963847,0.694512071282812,0.783152796577305,0.704959265660848,0.703373453570999,0.725357764628817,0.743288529124552,0.715701160644999,0.722509718581694,0.719028614495783,0.748055432319047,0.699513059520805,0.703187997192342,0.754784168413734,0.757953340727978,0.749552296178809,0.751374713284984,0.784031517913125,0.69966814001078,0.769308815042031,0.708010680325918,0.695097181730497,0.697372921516195,0.783170776923969,0.692733992076933,0.785327260698272,0.792316030745848,0.712974141400988,0.704313948294789,0.79914536143153,0.806293230304131,0.796248141860576,0.788554937246547,0.73150595346986,0.748266633284973,0.776894410005573,0.710446404332501,0.739676318344217,0.742937912364608,0.786559936055349,0.785885673055456,0.78419756369027,0.787636577419218,0.784448062610836,0.778994092230188,0.695462169146297,0.726581517919935,0.789691172562427,1,0.801898193370183,0.74093487450331,0.707346769646832,0.800050440320982,0.790520311730174,0.725196826904701,0.686791351289797,0.747427482333288,0.745506241427836,0.755648859630566,0.703546378192891,0.801804477623935,0.817860041798857,0.796386876580857,0.713152650827525,0.794187417053732,0.764050653360847,0.792102514129215,0.759056884504469
HM201,0.793357392490127,0.696579470612281,0.744917112645101,0.789470572778927,0.728303068005621,0.791713621025237,0.735863054596642,0.745850183665155,0.716451363366597,0.751985568319937,0.698858411444545,0.765470487780924,0.749434129885393,0.689738221136197,0.78805550587501,0.699804150436112,0.698953761767762,0.7214022926849,0.742959093757837,0.710043140572666,0.717275190159193,0.714363191288141,0.744908803545506,0.698503640134804,0.701311298509307,0.752282925113627,0.760570230348673,0.74695325069003,0.74747577046126,0.793200609315808,0.694463851262214,0.766511440880961,0.699262901137107,0.692235241779134,0.694190876908317,0.78671256467987,0.688435258969435,0.784904790659047,0.798693264684733,0.709867968407441,0.700489514937922,0.796466221671249,0.811838328350825,0.807046089213304,0.78086050669979,0.727098248564399,0.743651200889646,0.774055354131782,0.703669652539336,0.738777777762643,0.745419404526334,0.785987766008672,0.785502569078244,0.786745937292996,0.787689769278099,0.782356825700563,0.77574625589929,0.689774862903262,0.725549486885857,0.790530595943607,0.801898193370183,1,0.740238067962714,0.69913118147632,0.798617665499897,0.783698609070349,0.723231997280064,0.68177640104019,0.741978688113043,0.740904021863012,0.760634523709471,0.700946242986132,0.805643077314537,0.800618455817861,0.80339423994146,0.708286991941127,0.801749719295459,0.759495291669147,0.799492368500667,0.753765826961775
